ccode,ctryname,year,illtreatment,scarring,stealth,RstrctAccess,wdi_gdpc,wdi_pop,civilwar,parcomp,parreg,NatlElec,protest,protesterviolence,region,democ,autoc,polity2
140,Brazil,1998,19,26,12,1,7798.7987882986,169161808,0,4. transitional,2. multiple identity,0,11,2,1,8,0,8
140,Brazil,1999,28,35,18,1,7703.8934207947,171675320,0,4. transitional,2. multiple identity,0,10,0,1,8,0,8
140,Brazil,2000,21,32,13,1,7920.4922912283,174174447,0,4. transitional,2. multiple identity,0,9,1,1,8,0,8
140,Brazil,2001,22,35,16,1,7911.419429901,176659138,0,4. transitional,2. multiple identity,0,8,1,1,8,0,8
140,Brazil,2002,9,14,6,1,8009.9989899596,179123364,0,4. transitional,2. multiple identity,1,4,0,1,8,0,8
140,Brazil,2003,7,11,5,1,7994.121064824,181537359,0,4. transitional,2. multiple identity,0,8,1,1,8,0,8
140,Brazil,2004,10,10,1,1,8344.160749963999,183863524,0,4. transitional,2. multiple identity,0,3,2,1,8,0,8
140,Brazil,2005,10,18,5,1,8505.417043511299,186074634,,4. transitional,2. multiple identity,0,4,0,1,8,0,8
145,Bolivia,1995,15,8,3,0,3190.1354160903,7484182,0,4. transitional,2. multiple identity,0,14,8,1,9,0,9
145,Bolivia,1996,5,3,1,0,3257.1499003018,7649893,0,4. transitional,2. multiple identity,0,13,6,1,9,0,9
145,Bolivia,1997,3,7,3,0,3346.1612649989,7815308,0,4. transitional,2. multiple identity,0,4,1,1,9,0,9
145,Bolivia,1998,2,9,1,0,3441.4676018389,7981049,0,4. transitional,2. multiple identity,0,7,3,1,9,0,9
145,Bolivia,1999,3,5,1,0,3385.2707990641,8148173,0,4. transitional,2. multiple identity,0,3,1,1,9,0,9
145,Bolivia,2000,6,12,6,0,3399.5743355506,8317370.999999999,0,4. transitional,2. multiple identity,0,5,3,1,9,0,9
145,Bolivia,2001,9,8,3,0,3387.041186709,8488714,0,4. transitional,2. multiple identity,0,1,0,1,9,0,9
145,Bolivia,2002,6,4,3,0,3401.9271036564,8661639,0,4. transitional,2. multiple identity,0,2,1,1,9,0,9
145,,2003,,,,,,,,,,,2,2,1,8,0,8
145,Bolivia,2004,0,1,1,0,3499.5764404278,9009162,0,3. factional,2. multiple identity,0,4,2,1,8,0,8
145,,2005,,,,,,,,,,,3,2,1,8,0,8
150,Paraguay,1995,10,4,1,0,4262.8873263115,4801818,0,3. factional,2. multiple identity,0,2,1,1,7,0,7
150,Paraguay,1996,3,1,1,0,4184.3096634104,4911685,0,3. factional,2. multiple identity,0,6,0,1,7,0,7
150,Paraguay,1997,5,1,1,0,4215.4647910089,5021254,0,3. factional,2. multiple identity,0,1,0,1,7,0,7
150,Paraguay,1998,5,0,0,0,4149.440049837,5130706,0,3. factional,2. multiple identity,0,0,0,1,6,0,6
150,Paraguay,1999,1,1,0,0,4002.4590299351,5240303,0,3. factional,2. multiple identity,0,2,1,1,7,0,7
150,Paraguay,2000,15,9,4,0,3789.065426593,5350235,0,3. factional,2. multiple identity,0,2,0,1,7,0,7
150,Paraguay,2001,19,12,7,0,3789.1666746003,5460533,0,3. factional,2. multiple identity,0,8,1,1,7,0,7
150,Paraguay,2002,3,1,1,0,3712.1443934473,5571125,0,3. factional,2. multiple identity,0,4,0,1,7,0,7
150,Paraguay,2003,2,2,1,0,3779.4756686335,5681974,0,3. factional,2. multiple identity,0,2,0,1,8,0,8
150,Paraguay,2004,1,1,0,0,3860.3316905568,5793007,0,3. factional,2. multiple identity,0,5,0,1,8,0,8
150,Paraguay,2005,0,2,0,0,3896.5992782093,5904155,,3. factional,2. multiple identity,0,2,0,1,8,0,8
155,Chile,1995,1,3,2,0,9139.741543337301,14410020,0,4. transitional,2. multiple identity,0,4,1,1,8,0,8
155,Chile,1996,3,5,2,0,9668.9731335818,14631100,0,4. transitional,2. multiple identity,0,8,2,1,8,0,8
155,Chile,1997,5,7,2,0,10162.4054741539,14840234,0,4. transitional,2. multiple identity,1,7,1,1,8,0,8
155,Chile,1998,3,5,3,0,10351.9470440029,15039204,0,4. transitional,2. multiple identity,0,2,2,1,8,0,8
155,Chile,1999,11,12,10,0,10143.685740331,15231200,0,4. transitional,2. multiple identity,0,4,1,1,8,0,8
155,Chile,2000,1,1,1,0,10470.1504521163,15418704,0,4. transitional,2. multiple identity,1,5,0,1,9,0,9
155,Chile,2001,2,4,1,0,10696.6663792991,15601862,0,4. transitional,2. multiple identity,1,9,2,1,9,0,9
155,Chile,2002,4,3,1,0,10806.7988883517,15780152,0,4. transitional,2. multiple identity,0,11,2,1,9,0,9
155,Chile,2003,3,5,1,0,11107.2320635002,15954700,0,4. transitional,2. multiple identity,0,5,0,1,9,0,9
155,Chile,2004,1,2,1,0,11652.5238424125,16126817,0,4. transitional,2. multiple identity,0,3,1,1,9,0,9
155,,2005,,,,,,,,,,,2,1,1,9,0,9
160,Argentina,1995,0,5,1,0,9616.4459809043,34771691,0,4. transitional,2. multiple identity,1,3,3,1,7,0,7
160,Argentina,1996,5,10,2,0,10018.0341665827,35222503,0,4. transitional,2. multiple identity,0,6,2,1,7,0,7
160,Argentina,1997,7,9,1,0,10694.4309702902,35670986,0,4. transitional,2. multiple identity,1,5,2,1,7,0,7
160,Argentina,1998,5,3,1,0,10970.7889232162,36111222,0,4. transitional,2. multiple identity,0,0,0,1,7,0,7
160,Argentina,1999,5,4,2,0,10476.3061770209,36535442,0,4. transitional,2. multiple identity,0,4,2,1,8,0,8
160,Argentina,2000,13,14,8,0,10280.1734869999,36938728,0,4. transitional,2. multiple identity,0,4,1,1,8,0,8
160,Argentina,2001,14,13,6,0,9727.0679728267,37317983,0,4. transitional,2. multiple identity,1,11,3,1,8,0,8
160,Argentina,2002,11,11,0,0,8584.885900081401,37676467,0,4. transitional,2. multiple identity,0,8,3,1,8,0,8
160,Argentina,2003,9,15,0,0,9258.2681655551,38023463,0,4. transitional,2. multiple identity,1,3,0,1,8,0,8
160,Argentina,2004,6,9,4,0,10002.5524301602,38372041,0,4. transitional,2. multiple identity,0,8,0,1,8,0,8
160,Argentina,2005,17,12,5,0,10819.3003889965,38731603,,4. transitional,2. multiple identity,1,1,0,1,8,0,8
165,Uruguay,1995,2,2,1,0,8555.9929994092,3218193,0,5. competitive,5. regulated,0,3,0,1,10,0,10
165,,1996,,,,,,,,,,,2,0,1,10,0,10
165,Uruguay,1997,2,1,0,0,9378.5075618219,3256181.753097205,0,5. competitive,5. regulated,0,1,0,1,10,0,10
165,Uruguay,1998,1,0,0,0,9751.441836121299,3273776.896635294,0,5. competitive,5. regulated,0,1,0,1,10,0,10
165,Uruguay,1999,5,0,0,0,9430.5325152727,3288819.058122351,0,5. competitive,5. regulated,1,3,1,1,10,0,10
165,,2000,,,,,,,,,,,1,0,1,10,0,10
165,Uruguay,2001,0,0,0,0,8926.943030005101,3308356.424789716,0,5. competitive,5. regulated,0,1,0,1,10,0,10
165,Uruguay,2002,1,0,0,0,7941.7264747948,3308526.675741756,0,5. competitive,5. regulated,0,7,0,1,10,0,10
165,Uruguay,2003,0,0,0,0,8126.7044850566,3303539.568339532,0,5. competitive,5. regulated,0,6,0,1,10,0,10
165,Uruguay,2004,3,0,0,0,9092.2557611542,3301732,0,5. competitive,5. regulated,0,3,0,1,10,0,10
165,Uruguay,2005,0,0,0,0,9682.7910676841,3305723,,5. competitive,5. regulated,0,2,0,1,10,0,10
200,United Kingdom,1995,12,15,8,0,25408.7173221349,58019030,0,5. competitive,5. regulated,0,12,3,4,10,0,10
200,United Kingdom,1996,16,17,9,0,26073.8225289524,58166950,0,5. competitive,5. regulated,0,20,5,4,10,0,10
200,United Kingdom,1997,16,7,3,0,26866.8430921838,58316955,0,5. competitive,5. regulated,1,14,0,4,10,0,10
200,United Kingdom,1998,17,12,9,0,27754.593379858,58487141,0,5. competitive,5. regulated,0,20,6,4,10,0,10
200,United Kingdom,1999,8,8,4,0,28622.9872548361,58682466,0,5. competitive,5. regulated,0,15,5,4,10,0,10
200,United Kingdom,2000,15,5,4,0,29637.5021375226,58892514,0,5. competitive,5. regulated,0,18,4,4,10,0,10
200,United Kingdom,2001,5,4,1,0,30256.0685682062,59108687,0,5. competitive,5. regulated,1,18,9,4,10,0,10
200,United Kingdom,2002,6,1,4,0,30776.3857545676,59327658,0,5. competitive,5. regulated,0,33,6,4,10,0,10
200,United Kingdom,2003,4,11,2,0,31515.5852522899,59568776,0,5. competitive,5. regulated,0,20,1,4,10,0,10
200,United Kingdom,2004,4,3,0,0,32216.4782813336,59879865,0,5. competitive,5. regulated,0,17,2,4,10,0,10
200,United Kingdom,2005,1,3,0,0,32690.1360477928,60226473,,5. competitive,5. regulated,1,14,3,4,10,0,10
205,,1995,,,,,,,,,,,0,0,4,10,0,10
205,Ireland,1996,5,2,0,0,23025.5986491785,3637550,0,5. competitive,5. regulated,0,1,1,4,10,0,10
205,,1997,,,,,,,,,,,28,1,4,10,0,10
205,Ireland,1998,1,0,0,0,27272.3430874686,3712900,0,5. competitive,5. regulated,0,0,0,4,10,0,10
205,,1999,,,,,,,,,,,1,1,4,10,0,10
205,,2000,,,,,,,,,,,1,0,4,10,0,10
205,,2001,,,,,,,,,,,0,0,4,10,0,10
205,,2002,,,,,,,,,,,1,0,4,10,0,10
205,,2003,,,,,,,,,,,40,0,4,10,0,10
205,,2004,,,,,,,,,,,27,1,4,10,0,10
205,,2005,,,,,,,,,,,29,0,4,10,0,10
210,Netherlands,1995,3,2,3,0,28462.3546219653,15460000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
210,,1996,,,,,,,,,,,0,0,4,10,0,10
210,Netherlands,1997,1,0,0,0,30402.0182815241,15607000,0,5. competitive,5. regulated,0,1,1,4,10,0,10
210,Netherlands,1998,1,3,0,0,31411.6950985046,15698000,0,5. competitive,5. regulated,1,0,0,4,10,0,10
210,,1999,,,,,,,,,,,0,0,4,10,0,10
210,Netherlands,2000,1,0,0,0,33690.963609893,15925431.05853025,0,5. competitive,5. regulated,0,2,0,4,10,0,10
210,,2001,,,,,,,,,,,2,1,4,10,0,10
210,,2002,,,,,,,,,,,0,0,4,10,0,10
210,,2003,,,,,,,,,,,0,0,4,10,0,10
210,Netherlands,2004,1,0,0,0,34481.0549563986,16281732.67806593,0,5. competitive,5. regulated,0,1,0,4,10,0,10
210,,2005,,,,,,,,,,,0,0,4,10,0,10
211,Belgium,1995,0,0,1,0,26754.6179105036,10136800,0,5. competitive,5. regulated,1,2,0,4,10,0,10
211,Belgium,1996,0,0,1,0,27020.4913604999,10157000,0,5. competitive,5. regulated,0,9,1,4,10,0,10
211,Belgium,1997,2,3,2,0,27903.5871370796,10181000,0,5. competitive,5. regulated,0,1,0,4,10,0,10
211,Belgium,1998,8,10,8,0,28311.6994129744,10203000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
211,Belgium,1999,9,13,10,0,29213.2807858002,10226000,0,5. competitive,5. regulated,1,0,0,4,10,0,10
211,Belgium,2000,9,11,10,0,30230.4961474302,10252000,0,5. competitive,5. regulated,0,1,0,4,10,0,10
211,Belgium,2001,10,13,6,0,30366.732321715,10287000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
211,Belgium,2002,12,15,11,0,30687.7269503974,10333000,0,5. competitive,5. regulated,0,1,0,4,10,0,10
211,Belgium,2003,9,8,7,0,30863.2399977968,10376080.1423273,0,5. competitive,5. regulated,1,0,0,4,10,0,10
211,Belgium,2004,2,1,1,0,31641.2621532335,10421120.6096082,0,5. competitive,5. regulated,0,0,0,4,10,0,10
211,Belgium,2005,0,0,0,0,32048.9023461486,10478650,,5. competitive,5. regulated,0,0,0,4,10,0,10
212,,1995,,,,,,,,,,,0,0,4,10,0,10
212,,1996,,,,,,,,,,,0,0,4,10,0,10
212,,1997,,,,,,,,,,,2,0,4,10,0,10
212,,1998,,,,,,,,,,,0,0,4,10,0,10
212,,1999,,,,,,,,,,,0,0,4,10,0,10
212,,2000,,,,,,,,,,,0,0,4,10,0,10
212,,2001,,,,,,,,,,,0,0,4,10,0,10
212,,2002,,,,,,,,,,,0,0,4,10,0,10
212,,2003,,,,,,,,,,,0,0,4,10,0,10
212,,2004,,,,,,,,,,,0,0,4,10,0,10
212,,2005,,,,,,,,,,,0,0,4,10,0,10
220,France,1995,3,3,2,0,25221.47691017797,57844000,0,5. competitive,5. regulated,1,37,14,4,9,0,9
220,France,1996,7,8,5,0,25413.55247238755,58026000,0,5. competitive,5. regulated,0,27,5,4,9,0,9
220,France,1997,8,9,3,0,25892.57660566188,58208000,0,5. competitive,5. regulated,1,22,7,4,9,0,9
220,France,1998,12,9,8,0,26703.54959501114,58398000,0,5. competitive,5. regulated,0,28,9,4,9,0,9
220,France,1999,3,8,4,0,27470.3500583787,58622514.48394208,0,5. competitive,5. regulated,0,11,3,4,9,0,9
220,France,2000,15,10,5,0,28403.29749199237,58895516.54829083,0,5. competitive,5. regulated,0,12,4,4,9,0,9
220,France,2001,16,10,2,0,28775.90023587932,59192410.19548029,0,5. competitive,5. regulated,0,2,2,4,9,0,9
220,France,2002,8,11,2,0,28865.4173747126,59598597.39540856,0,5. competitive,5. regulated,1,9,1,4,9,0,9
220,France,2003,7,13,5,0,28903.96505378302,60154851,0,5. competitive,5. regulated,0,12,0,4,9,0,9
220,France,2004,3,6,1,0,29431.04549613677,60521142,0,5. competitive,5. regulated,0,5,1,4,9,0,9
220,France,2005,1,2,4,0,29808.72031279605,60873000,,5. competitive,5. regulated,0,8,2,4,9,0,9
221,,1995,,,,,,,,,,,,,,,,
221,,1996,,,,,,,,,,,,,,,,
221,,1997,,,,,,,,,,,,,,,,
221,,1998,,,,,,,,,,,,,,,,
221,,1999,,,,,,,,,,,,,,,,
223,,1995,,,,,,,,,,,,,,,,
223,,1996,,,,,,,,,,,,,,,,
223,,1997,,,,,,,,,,,,,,,,
223,,1998,,,,,,,,,,,,,,,,
223,,1999,,,,,,,,,,,,,,,,
223,,2000,,,,,,,,,,,,,,,,
223,,2001,,,,,,,,,,,,,,,,
223,,2002,,,,,,,,,,,,,,,,
223,,2003,,,,,,,,,,,,,,,,
223,,2004,,,,,,,,,,,,,,,,
223,,2005,,,,,,,,,,,,,,,,
225,Switzerland,1995,11,13,4,0,32011.7255244796,7041000,0,5. competitive,5. regulated,1,0,0,4,10,0,10
225,Switzerland,1996,8,10,4,0,32062.6255385342,7074000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
225,Switzerland,1997,7,8,5,0,32663.4956761551,7088000,0,5. competitive,5. regulated,0,1,0,4,10,0,10
225,Switzerland,1998,8,6,1,0,33421.6140035668,7110000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
225,Switzerland,1999,11,15,18,0,33717.5482583564,7140000,0,5. competitive,5. regulated,1,0,0,4,10,0,10
225,Switzerland,2000,13,12,5,0,34710.299480878,7184222.200100719,0,5. competitive,5. regulated,0,0,0,4,10,0,10
225,Switzerland,2001,27,20,13,0,34888.877304825,7229807.969297317,0,5. competitive,5. regulated,0,0,0,4,10,0,10
225,Switzerland,2002,8,6,0,0,34779.440716457,7284694.877687671,0,5. competitive,5. regulated,0,0,0,4,10,0,10
225,Switzerland,2003,6,0,0,0,34454.0126322829,7338957.415208511,0,5. competitive,5. regulated,1,0,0,4,10,0,10
225,Switzerland,2004,7,5,0,0,35084.6122574398,7389581.081705241,0,5. competitive,5. regulated,0,0,0,4,10,0,10
225,,2005,,,,,,,,,,,0,0,4,10,0,10
230,Spain,1995,5,8,0,0,21006.5369679275,39387000,0,5. competitive,5. regulated,0,5,2,4,10,0,10
230,Spain,1996,3,9,1,0,21464.5937663728,39478150,0,5. competitive,5. regulated,1,5,1,4,10,0,10
230,Spain,1997,12,18,8,0,22236.2746320715,39582400,0,5. competitive,5. regulated,0,4,1,4,10,0,10
230,Spain,1998,10,16,11,0,23148.7120648917,39721100,0,5. competitive,5. regulated,0,0,0,4,10,0,10
230,Spain,1999,5,13,6,0,24122.744195279,39926250,0,5. competitive,5. regulated,0,3,0,4,10,0,10
230,Spain,2000,31,22,9,0,25128.8296563462,40263200,0,5. competitive,5. regulated,1,3,0,4,10,0,10
230,Spain,2001,14,28,10,0,25753.0642972536,40720450,0,5. competitive,5. regulated,0,5,0,4,10,0,10
230,Spain,2002,3,15,1,0,26069.5188685878,41313950,0,5. competitive,5. regulated,0,5,1,4,10,0,10
230,Spain,2003,11,4,4,0,26434.8814373033,42004500,0,5. competitive,5. regulated,0,3,1,4,10,0,10
230,Spain,2004,10,4,1,0,26859.0778366347,42691650,0,5. competitive,5. regulated,1,2,0,4,10,0,10
230,Spain,2005,10,3,2,0,27376.7960397607,43398150,,5. competitive,5. regulated,0,4,0,4,10,0,10
232,,1995,,,,,,,,,,,,,,,,
232,,1996,,,,,,,,,,,,,,,,
232,,1997,,,,,,,,,,,,,,,,
232,,1998,,,,,,,,,,,,,,,,
232,,1999,,,,,,,,,,,,,,,,
232,,2000,,,,,,,,,,,,,,,,
232,,2001,,,,,,,,,,,,,,,,
232,,2002,,,,,,,,,,,,,,,,
232,,2003,,,,,,,,,,,,,,,,
232,,2004,,,,,,,,,,,,,,,,
232,,2005,,,,,,,,,,,,,,,,
235,Portugal,1995,7,3,1,0,17032.85505736,10027000,0,5. competitive,5. regulated,1,3,1,4,10,0,10
235,Portugal,1996,6,7,2,0,17600.0412635655,10055000,0,5. competitive,5. regulated,1,0,0,4,10,0,10
235,Portugal,1997,4,2,2,0,18274.9927848687,10089000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
235,Portugal,1998,9,16,4,0,19086.0163982828,10129000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
235,Portugal,1999,9,16,2,0,19731.5219776545,10174000,0,5. competitive,5. regulated,1,0,0,4,10,0,10
235,Portugal,2000,18,19,1,0,20402.0069569404,10225803.46476501,0,5. competitive,5. regulated,0,0,0,4,10,0,10
235,Portugal,2001,18,22,2,0,20677.6187930601,10292935.9907657,0,5. competitive,5. regulated,1,1,0,4,10,0,10
235,Portugal,2002,9,9,1,0,20683.1449791808,10368326.27524809,0,5. competitive,5. regulated,1,0,0,4,10,0,10
235,Portugal,2003,9,9,2,0,20373.7097792361,10441045.93659084,0,5. competitive,5. regulated,0,1,0,4,10,0,10
235,Portugal,2004,8,4,2,0,20562.5038711576,10501964.51669877,0,5. competitive,5. regulated,0,0,0,4,10,0,10
235,Portugal,2005,5,2,1,0,20656.1923127735,10549450,,5. competitive,5. regulated,1,0,0,4,10,0,10
255,Germany,1995,46,20,6,0,27853.1590364987,81642000,0,5. competitive,5. regulated,0,4,0,4,10,0,10
255,Germany,1996,37,24,12,0,28037.3066297346,81912000,0,5. competitive,5. regulated,0,7,3,4,10,0,10
255,Germany,1997,28,23,4,0,28487.9317619644,82071000,0,5. competitive,5. regulated,0,10,2,4,10,0,10
255,Germany,1998,23,22,5,0,29074.8219069924,82047000,0,5. competitive,5. regulated,1,6,0,4,10,0,10
255,Germany,1999,16,16,9,0,29645.0499692217,82087000,0,5. competitive,5. regulated,0,4,0,4,10,0,10
255,Germany,2000,16,10,6,0,30550.825929525,82210000,0,5. competitive,5. regulated,0,11,1,4,10,0,10
255,Germany,2001,12,12,6,0,30883.4493316424,82333000,0,5. competitive,5. regulated,0,10,6,4,10,0,10
255,Germany,2002,19,22,2,0,30817.9453364778,82508000,0,5. competitive,5. regulated,1,3,2,4,10,0,10
255,Germany,2003,8,9,1,0,30738.6819924989,82541000,0,5. competitive,5. regulated,0,5,1,4,10,0,10
255,Germany,2004,5,3,3,0,31119.2385477864,82516250,0,5. competitive,5. regulated,0,12,1,4,10,0,10
255,Germany,2005,3,1,1,0,31377.5101742344,82469400,,5. competitive,5. regulated,1,4,1,4,10,0,10
260,,1995,,,,,,,,,,,,,,,,
260,,1996,,,,,,,,,,,,,,,,
260,,1997,,,,,,,,,,,,,,,,
260,,1998,,,,,,,,,,,,,,,,
260,,1999,,,,,,,,,,,,,,,,
290,Poland,1995,3,4,1,0,8999.4531464508,38587600,0,4. transitional,2. multiple identity,1,5,2,4,9,0,9
290,Poland,1996,0,1,0,0,9553.4113711419,38618000,0,4. transitional,2. multiple identity,0,21,1,4,9,0,9
290,Poland,1997,4,8,2,0,10221.9365956937,38650000,0,4. transitional,2. multiple identity,1,13,2,4,9,0,9
290,Poland,1998,0,1,0,0,10726.677063747,38666145,0,4. transitional,2. multiple identity,0,16,2,4,9,0,9
290,Poland,1999,1,0,0,0,11214.3409697634,38658000,0,4. transitional,2. multiple identity,0,2,0,4,9,0,9
290,Poland,2000,6,3,3,0,11753.3851310374,38453757,0,4. transitional,2. multiple identity,1,2,0,4,9,0,9
290,,2001,,,,,,,,,,,0,0,4,9,0,9
290,Poland,2002,1,0,0,0,12137.2562391607,38230364,0,5. competitive,5. regulated,0,4,0,4,10,0,10
290,Poland,2003,1,0,0,0,12615.1224563782,38204570,0,5. competitive,5. regulated,0,3,1,4,10,0,10
290,Poland,2004,1,0,0,0,13297.1431062643,38182222,0,5. competitive,5. regulated,0,1,0,4,10,0,10
290,Poland,2005,1,1,0,0,13784.1624632714,38165450,,5. competitive,5. regulated,1,1,1,4,10,0,10
305,Austria,1995,4,3,1,1,27548.6216553165,7953067,0,5. competitive,5. regulated,1,0,0,4,10,0,10
305,Austria,1996,7,7,1,1,28120.8606885656,7964966,0,5. competitive,5. regulated,0,0,0,4,10,0,10
305,Austria,1997,5,4,1,0,28696.4349636208,7971116,0,5. competitive,5. regulated,0,0,0,4,10,0,10
305,Austria,1998,7,8,1,0,29685.8820282543,7982461,0,5. competitive,5. regulated,1,0,0,4,10,0,10
305,Austria,1999,13,10,5,0,30601.7768194755,8002186,0,5. competitive,5. regulated,1,1,0,4,10,0,10
305,Austria,2000,14,5,3,0,31681.8121554963,8011560.508911856,0,5. competitive,5. regulated,0,6,2,4,10,0,10
305,Austria,2001,14,4,2,0,31722.1704069724,8043015.637689386,0,5. competitive,5. regulated,0,0,0,4,10,0,10
305,Austria,2002,3,3,0,0,32082.7163260229,8083639.297528681,0,5. competitive,5. regulated,1,1,0,4,10,0,10
305,Austria,2003,3,2,1,0,32203.64276665,8117800,0,5. competitive,5. regulated,0,1,0,4,10,0,10
305,Austria,2004,3,4,1,0,32793.2368349725,8174700,0,5. competitive,5. regulated,1,0,0,4,10,0,10
305,,2005,,,,,,,,,,,0,0,4,10,0,10
310,Hungary,1995,1,6,1,0,11043.5644554345,10328965,0,5. competitive,5. regulated,0,1,0,4,10,0,10
310,Hungary,1996,3,6,0,0,11210.7542729506,10311238,0,5. competitive,5. regulated,0,1,0,4,10,0,10
310,Hungary,1997,5,11,0,0,11747.0917180318,10290486,0,5. competitive,5. regulated,0,0,0,4,10,0,10
310,Hungary,1998,3,3,2,0,12346.4436806705,10266570,0,5. competitive,5. regulated,1,1,0,4,10,0,10
310,Hungary,1999,17,35,16,1,12897.939097285,10237530,0,5. competitive,5. regulated,0,2,1,4,10,0,10
310,Hungary,2000,4,9,3,1,13583.1712391084,10210971,0,5. competitive,5. regulated,0,1,0,4,10,0,10
310,Hungary,2001,5,6,0,1,14172.5528901677,10187576,0,5. competitive,5. regulated,0,1,0,4,10,0,10
310,Hungary,2002,3,5,0,0,14838.3374876398,10158608,0,5. competitive,5. regulated,1,2,0,4,10,0,10
310,Hungary,2003,1,1,0,0,15520.7790657187,10129552,0,5. competitive,5. regulated,0,0,0,4,10,0,10
310,Hungary,2004,4,1,2,0,16286.280018332,10107146,0,5. competitive,5. regulated,0,0,0,4,10,0,10
310,,2005,,,,,,,,,,,0,0,4,10,0,10
316,Czech Republic,1995,0,2,0,0,15598.8780700323,10331000,0,5. competitive,5. regulated,0,2,1,4,10,0,10
316,Czech Republic,1996,1,1,0,0,16252.2839817157,10315000,0,5. competitive,5. regulated,1,1,0,4,10,0,10
316,Czech Republic,1997,1,1,0,0,16150.5699150877,10304100,0,5. competitive,5. regulated,0,1,0,4,10,0,10
316,Czech Republic,1998,5,12,1,0,16042.3110989916,10294900,0,5. competitive,5. regulated,1,0,0,4,10,0,10
316,Czech Republic,1999,2,1,1,0,16276.0122724957,10283000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
316,Czech Republic,2000,36,21,4,0,16885.6727775594,10273300,0,5. competitive,5. regulated,1,1,0,4,10,0,10
316,Czech Republic,2001,3,1,1,0,17383.8692167042,10224000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
316,,2002,,,,,,,,,,,0,0,4,10,0,10
316,Czech Republic,2003,2,4,0,0,18381.6228220578,10207362,0,5. competitive,5. regulated,0,0,0,4,10,0,10
316,Czech Republic,2004,0,2,0,0,19189.7021506952,10216016,0,5. competitive,5. regulated,1,0,0,4,10,0,10
316,Czech Republic,2005,5,3,2,0,20362.3030747866,10235828,,5. competitive,5. regulated,0,0,0,4,10,0,10
317,Slovakia,1995,1,1,0,,10571.2871364345,5363676,0,3. factional,2. multiple identity,0,3,0,4,7,0,7
317,Slovakia,1996,0,1,0,,11398.5601948647,5373793,0,3. factional,2. multiple identity,0,4,0,4,7,0,7
317,,1997,,,,,,,,,,,4,0,4,7,0,7
317,Slovakia,1998,4,8,1,,12538.0802898721,5390657,0,4. transitional,2. multiple identity,1,0,0,4,9,0,9
317,Slovakia,1999,1,6,1,,12531.3207170451,5395115,0,4. transitional,2. multiple identity,1,1,0,4,9,0,9
317,Slovakia,2000,9,11,1,,12718.0499098253,5388740.813956448,0,4. transitional,2. multiple identity,0,1,0,4,9,0,9
317,Slovakia,2001,15,9,4,,13185.3117921632,5378899.999070441,0,4. transitional,2. multiple identity,0,3,0,4,9,0,9
317,,2002,,,,,,,,,,,0,0,4,9,0,9
317,Slovakia,2003,3,3,0,,14447.4780097406,5379649.981179073,0,4. transitional,2. multiple identity,0,0,0,4,9,0,9
317,Slovakia,2004,7,11,2,,15166.3722900956,5382449.486990101,0,4. transitional,2. multiple identity,1,3,3,4,9,0,9
317,Slovakia,2005,1,1,0,,16163.6012123519,5387000,,4. transitional,2. multiple identity,0,0,0,4,9,0,9
325,Italy,1995,41,14,6,0,25268.5477460167,56846100,0,5. competitive,5. regulated,0,1,0,4,10,0,10
325,Italy,1996,14,10,3,0,25537.8326947605,56862800,0,5. competitive,5. regulated,1,1,0,4,10,0,10
325,Italy,1997,18,16,3,0,26001.7885872566,56893800,0,5. competitive,5. regulated,0,2,0,4,10,0,10
325,Italy,1998,21,10,4,0,26358.2127370437,56910950,0,5. competitive,5. regulated,0,2,0,4,10,0,10
325,Italy,1999,21,9,1,0,26739.1899573385,56921550,0,5. competitive,5. regulated,0,3,0,4,10,0,10
325,Italy,2000,22,9,6,0,27713.5419297066,56948600,0,5. competitive,5. regulated,0,4,1,4,10,0,10
325,Italy,2001,70,62,21,0,28201.5449637082,56980700,0,5. competitive,5. regulated,1,6,1,4,10,0,10
325,Italy,2002,8,10,2,0,28242.0136068937,57157400,0,5. competitive,5. regulated,0,17,1,4,10,0,10
325,Italy,2003,10,10,4,0,28017.9980135119,57604650,0,5. competitive,5. regulated,0,3,1,4,10,0,10
325,Italy,2004,5,6,2,0,28168.1390472821,58175300,0,5. competitive,5. regulated,0,11,1,4,10,0,10
325,Italy,2005,29,28,25,1,28144.014659039,58607050,,5. competitive,5. regulated,0,7,1,4,10,0,10
331,,1995,,,,,,,,,,,,,,,,
331,,1996,,,,,,,,,,,,,,,,
331,,1997,,,,,,,,,,,,,,,,
331,,1998,,,,,,,,,,,,,,,,
331,,1999,,,,,,,,,,,,,,,,
331,,2000,,,,,,,,,,,,,,,,
331,,2001,,,,,,,,,,,,,,,,
331,,2002,,,,,,,,,,,,,,,,
331,,2003,,,,,,,,,,,,,,,,
331,,2004,,,,,,,,,,,,,,,,
331,,2005,,,,,,,,,,,,,,,,
335,,2002,0,0,0,,,,,,,0,,,,,,
